service_id,date,exception_type
a7351acb-8cb3-439f-b399-7fbed1fefe2d,20260204,1
ccfa7294-1a91-47e7-9c95-7ecc07a4d963,20260204,1
b295f059-fe09-4847-9738-4e42340c3451,20260204,1
f627b07f-3438-4c45-8cfe-44b8ed714484,20260204,1
d7979531-a93c-4f02-a562-94206141144d,20260204,1
646d87c1-4939-49e2-91d2-6723719e57a0,20260204,1
c2b274df-d187-4652-bdf3-7f395c645d52,20260204,1
523e81d4-652c-482b-8601-2e44b7d0c9b3,20260205,1
163f404b-6bcb-416d-8780-04d7172200df,20260205,1
570cd7a7-a373-487f-bef8-bde5361726c6,20260205,1
d3a48992-950f-4832-82c6-945e762f918f,20260205,1
2fca8a14-70d8-4b66-bc94-bdbda53464a0,20260205,1
bfee8f58-54c5-4ed7-bdb7-2926a15dcd9f,20260205,1
2605e228-5608-4e2f-841d-1119568667f1,20260205,1
43ea3ff8-75cf-4879-9ec6-702f5a77a54d,20260205,1
f3bcdf63-5242-487b-98b7-b89820bfa94b,20260205,1
b05655f5-b7ac-456f-892c-c39facf4711b,20260205,1
97ed29df-c359-49df-aa24-abd8fdff566f,20260205,1
eaf767d4-e6af-467e-bbc9-5e8e38d2bc57,20260205,1
68c09ac8-eaf8-4a5f-9ace-eaaebb2f2b93,20260205,1
6b1f85d7-040b-4dfb-b686-ca44b7cc17e8,20260205,1
eb89fc04-c7ac-43e9-993c-659f63246cdf,20260205,1
8165257d-ee3d-4427-a41c-69ea0067d9dc,20260205,1
cffc7806-94bd-4222-95e9-c03bb705636b,20260205,1
9a095208-e597-4961-861f-707252f07970,20260205,1
f697d7c8-1bea-43f0-af73-feabcd287f33,20260205,1
70f308a8-5e30-435e-951a-7e9ef762ce14,20260205,1
04b38e13-a2e4-47e7-9e77-d2162f232776,20260205,1
7adeface-d222-4358-8ead-77659cd7b722,20260205,1
0cdee6e2-b3ea-446b-83d5-16068ce8ff52,20260205,1
6e77a16f-094d-4c47-9471-30ad886fcf1f,20260205,1
f44f4c24-1c1d-4972-8bf4-6cf65d2517fa,20260205,1
bad10b62-7d6d-4eb2-a6db-c6b95b3d74df,20260205,1
2427fae1-499c-4dfa-a42d-f2f2b2a2eda2,20260205,1
8f8339bc-be27-4830-860b-1a7d1f336f78,20260205,1
a7351acb-8cb3-439f-b399-7fbed1fefe2d,20260205,1
ccfa7294-1a91-47e7-9c95-7ecc07a4d963,20260205,1
b295f059-fe09-4847-9738-4e42340c3451,20260205,1
f627b07f-3438-4c45-8cfe-44b8ed714484,20260205,1
d7979531-a93c-4f02-a562-94206141144d,20260205,1
646d87c1-4939-49e2-91d2-6723719e57a0,20260205,1
c2b274df-d187-4652-bdf3-7f395c645d52,20260205,1
523e81d4-652c-482b-8601-2e44b7d0c9b3,20260206,1
163f404b-6bcb-416d-8780-04d7172200df,20260206,1
570cd7a7-a373-487f-bef8-bde5361726c6,20260206,1
d3a48992-950f-4832-82c6-945e762f918f,20260206,1
2fca8a14-70d8-4b66-bc94-bdbda53464a0,20260206,1
bfee8f58-54c5-4ed7-bdb7-2926a15dcd9f,20260206,1
2605e228-5608-4e2f-841d-1119568667f1,20260206,1
43ea3ff8-75cf-4879-9ec6-702f5a77a54d,20260206,1
f3bcdf63-5242-487b-98b7-b89820bfa94b,20260206,1
b05655f5-b7ac-456f-892c-c39facf4711b,20260206,1
97ed29df-c359-49df-aa24-abd8fdff566f,20260206,1
eaf767d4-e6af-467e-bbc9-5e8e38d2bc57,20260206,1
68c09ac8-eaf8-4a5f-9ace-eaaebb2f2b93,20260206,1
6b1f85d7-040b-4dfb-b686-ca44b7cc17e8,20260206,1
eb89fc04-c7ac-43e9-993c-659f63246cdf,20260206,1
8165257d-ee3d-4427-a41c-69ea0067d9dc,20260206,1
cffc7806-94bd-4222-95e9-c03bb705636b,20260206,1
9a095208-e597-4961-861f-707252f07970,20260206,1
f697d7c8-1bea-43f0-af73-feabcd287f33,20260206,1
70f308a8-5e30-435e-951a-7e9ef762ce14,20260206,1
04b38e13-a2e4-47e7-9e77-d2162f232776,20260206,1
7adeface-d222-4358-8ead-77659cd7b722,20260206,1
0cdee6e2-b3ea-446b-83d5-16068ce8ff52,20260206,1
6e77a16f-094d-4c47-9471-30ad886fcf1f,20260206,1
f44f4c24-1c1d-4972-8bf4-6cf65d2517fa,20260206,1
bad10b62-7d6d-4eb2-a6db-c6b95b3d74df,20260206,1
2427fae1-499c-4dfa-a42d-f2f2b2a2eda2,20260206,1
8f8339bc-be27-4830-860b-1a7d1f336f78,20260206,1
a7351acb-8cb3-439f-b399-7fbed1fefe2d,20260206,1
ccfa7294-1a91-47e7-9c95-7ecc07a4d963,20260206,1
b295f059-fe09-4847-9738-4e42340c3451,20260206,1
f627b07f-3438-4c45-8cfe-44b8ed714484,20260206,1
d7979531-a93c-4f02-a562-94206141144d,20260206,1
646d87c1-4939-49e2-91d2-6723719e57a0,20260206,1
